,lat,lon,capacity
864,35.71875,-82.875,4.24
865,36.125,-95.4375,4.44
866,40.90625,-87.5625,3.96
867,40.90625,-87.375,3.91
868,40.09375,-86.375,4.01
869,42.875,-78.0625,3.77
870,38.96875,-78.0,4.12
871,39.1875,-78.8125,4.02
872,39.375,-79.0625,4.02
873,45.0,-70.9375,3.48
874,42.78125,-77.375,3.77
875,44.75,-94.0,3.81
876,36.75,-95.375,4.39
877,36.1875,-95.4375,4.44
878,35.9375,-93.625,4.36
879,34.75,-95.625,4.51
880,41.9375,-93.5,3.95
881,39.96875,-86.4375,4.01
882,40.96875,-86.9375,3.91
883,40.5625,-86.3125,3.89
884,43.21875,-72.125,3.79
885,45.09375,-70.4375,3.59
886,34.84375,-97.0,4.63
887,34.65625,-96.75,4.63
888,37.03125,-94.3125,4.34
889,35.90625,-93.875,4.36
890,44.96875,-92.3125,3.76
891,43.9375,-83.1875,3.72
892,40.09375,-78.875,3.8
893,38.3125,-94.1875,4.26
894,43.78125,-88.875,3.78
895,40.09375,-86.625,4.0
896,40.53125,-86.375,3.89
897,40.5625,-78.4375,3.74
898,39.09375,-78.75,4.02
899,38.375,-79.5625,4.09
900,37.0,-93.875,4.34
901,38.34375,-94.3125,4.26
902,40.375,-86.5,4.0
903,40.15625,-83.625,3.91
904,42.8125,-74.8125,3.62
905,43.8125,-71.5625,3.58
906,35.84375,-93.625,4.36
907,44.5,-87.75,3.79
908,43.625,-82.6875,3.72
909,40.09375,-86.5,4.0
910,43.90625,-75.6875,3.71
911,42.75,-78.375,3.77
912,42.90625,-72.8125,3.68
913,45.09375,-92.25,3.76
914,40.21875,-87.0625,4.0
915,46.03125,-70.0,3.55
916,43.40625,-82.625,3.76
917,44.6875,-87.625,3.79
918,43.96875,-88.0625,3.78
919,39.96875,-86.75,4.0
920,42.78125,-78.0,3.77
921,42.84375,-78.3125,3.77
922,43.78125,-83.3125,3.72
923,42.5,-77.9375,3.69
924,35.8125,-92.75,4.35
925,43.75,-88.0625,3.78
926,39.9375,-86.6875,4.0
927,43.84375,-83.1875,3.72
928,39.21875,-78.6875,4.02
929,44.75,-67.0625,3.55
930,44.8125,-94.0,3.81
931,36.0,-94.4375,4.36
932,42.5625,-90.1875,3.82
933,39.90625,-86.5625,4.0
934,40.5625,-86.25,3.89
936,35.9375,-93.1875,4.35
937,40.4375,-83.6875,3.87
938,42.9375,-74.875,3.62
939,35.90625,-93.75,4.36
940,40.53125,-87.125,3.91
941,42.5625,-77.3125,3.77
942,44.71875,-70.3125,3.59
943,43.40625,-73.0625,3.68
944,44.625,-71.0,3.48
945,47.9375,-96.3125,3.57
946,48.15625,-96.125,3.57
947,47.9375,-95.875,3.57
948,34.875,-76.5,4.55
949,43.5625,-87.9375,3.78
950,43.96875,-87.8125,3.78
951,41.65625,-85.5,3.82
952,40.65625,-90.75,3.98
953,40.25,-83.6875,3.94
954,42.53125,-79.1875,3.68
955,42.59375,-79.125,3.7
956,42.40625,-74.9375,3.68
957,40.25,-79.0625,3.8
958,44.53125,-72.1875,3.42
959,47.5625,-95.875,3.57
960,34.84375,-95.375,4.42
961,43.0625,-78.3125,3.77
962,42.53125,-90.0,3.9
963,42.65625,-90.25,3.82
964,42.90625,-90.125,3.82
965,42.65625,-89.5625,3.82
966,40.125,-85.0,3.97
967,42.28125,-79.625,3.69
968,46.1875,-68.5,3.59
969,41.4375,-82.875,3.81
970,44.25,-87.8125,3.78
971,35.875,-92.5,4.35
972,40.375,-83.6875,3.94
973,42.5,-77.5625,3.69
974,37.90625,-75.6875,4.34
975,35.0,-97.9375,4.76
976,36.0,-94.25,4.36
977,42.375,-89.125,3.85
978,44.09375,-87.75,3.78
979,40.53125,-85.9375,3.89
980,43.71875,-82.9375,3.72
981,42.34375,-79.4375,3.68
982,38.84375,-79.9375,3.87
983,43.53125,-72.625,3.64
984,44.21875,-73.0,3.64
985,42.40625,-73.0625,3.81
986,42.3125,-74.75,3.68
987,40.375,-85.8125,4.01
988,40.5625,-86.0,3.89
989,40.4375,-86.5625,3.91
990,35.875,-92.375,4.37
991,40.625,-82.6875,3.81
992,44.8125,-73.625,3.56
993,42.59375,-73.0625,3.68
994,43.0,-72.125,3.79
995,41.5625,-73.75,3.85
996,36.09375,-93.8125,4.36
997,41.3125,-87.25,3.91
998,43.59375,-88.8125,3.78
999,43.65625,-88.0625,3.78
1000,43.40625,-88.3125,3.84
1001,43.0,-75.3125,3.62
1002,39.28125,-79.3125,4.02
1003,42.375,-79.375,3.68
1004,41.59375,-85.6875,3.82
1005,43.375,-88.5,3.84
1006,40.59375,-86.375,3.89
1007,43.5625,-83.3125,3.72
1008,43.375,-78.0,3.77
1009,42.59375,-77.8125,3.77
1010,42.6875,-74.75,3.62
1011,37.125,-81.4375,4.22
1012,36.3125,-94.5,4.36
1013,41.3125,-82.875,3.81
1014,42.5,-88.5625,3.83
1015,42.65625,-87.9375,3.84
1016,46.75,-88.125,3.58
1017,41.34375,-86.9375,3.91
1018,40.34375,-86.0,4.01
1019,40.65625,-86.375,3.89
1020,42.96875,-78.125,3.77
1021,42.65625,-74.0625,3.82
1022,43.53125,-71.125,3.76
1023,40.375,-79.1875,3.8
1024,44.28125,-76.125,3.71
1025,39.40625,-79.25,4.02
1026,42.34375,-74.375,3.85
1027,44.78125,-92.25,3.76
1028,43.78125,-88.6875,3.78
1029,43.6875,-87.875,3.78
1030,40.875,-86.375,3.89
1031,44.90625,-74.0625,3.56
1032,42.40625,-79.125,3.68
1033,42.65625,-78.3125,3.77
1034,42.96875,-75.125,3.62
1035,39.9375,-79.0,3.8
1036,42.53125,-88.6875,3.85
1037,42.96875,-90.375,3.82
1038,40.03125,-89.875,4.11
1039,40.84375,-90.5625,3.98
1040,39.59375,-89.8125,4.11
1041,43.375,-76.625,3.65
1042,41.25,-82.75,3.81
1043,42.15625,-77.5625,3.69
1044,42.46875,-73.375,3.81
1045,45.28125,-92.1875,3.76
1046,41.40625,-85.3125,3.87
1047,40.375,-85.5625,4.01
1048,40.21875,-84.875,3.97
1049,42.84375,-74.125,3.82
1050,39.84375,-79.125,3.8
1051,42.3125,-73.4375,3.81
1052,34.5625,-104.125,5.5
1053,43.90625,-90.5,3.77
1054,41.0,-87.1875,3.91
1055,41.0,-86.4375,3.89
1056,43.6875,-83.5625,3.72
1057,43.09375,-78.125,3.77
1059,41.5,-76.0625,3.72
1060,42.125,-75.0625,3.68
1061,42.75,-77.5,3.77
1062,42.15625,-86.3125,3.82
1063,34.96875,-104.0625,5.5
1064,45.34375,-104.4375,4.24
1065,47.46875,-102.9375,3.8
1066,34.875,-104.0,5.5
1067,45.46875,-104.375,4.23
1068,45.0,-70.3125,3.59
1069,34.96875,-103.25,5.38
1070,34.96875,-103.6875,5.5
1071,34.875,-103.625,5.5
1072,45.875,-103.6875,4.12
1073,34.875,-98.625,4.93
1074,47.53125,-102.875,3.8
1075,41.90625,-97.9375,4.21
1076,47.0625,-105.6875,4.0
1077,45.5625,-104.25,4.12
1078,45.40625,-103.6875,4.23
1079,47.3125,-105.3125,4.06
1080,41.90625,-97.75,4.21
1081,45.4375,-103.125,4.19
1082,34.0625,-101.0625,5.2
1083,35.0625,-104.0,5.5
1084,42.34375,-101.4375,4.42
1085,35.65625,-100.5625,5.11
1086,46.46875,-103.0,4.08
1087,35.46875,-101.25,5.17
1088,43.28125,-100.125,4.23
1089,44.59375,-96.625,3.91
1090,44.09375,-95.125,3.9
1091,42.375,-102.1875,4.53
1092,44.46875,-99.1875,4.11
1093,45.46875,-70.125,3.59
1094,41.78125,-100.875,4.42
1095,47.15625,-105.4375,4.06
1096,41.90625,-97.6875,4.21
1097,36.65625,-103.6875,5.19
1098,42.9375,-102.3125,4.41
1099,42.59375,-97.5,4.12
1100,45.21875,-96.9375,3.91
1101,35.4375,-101.375,5.17
1102,41.9375,-101.25,4.42
1103,45.40625,-103.875,4.23
1104,35.6875,-100.875,5.11
1105,45.0,-103.4375,4.23
1106,44.4375,-96.5,3.98
1107,44.3125,-96.375,3.98
1108,42.6875,-97.5625,4.12
1109,37.65625,-100.25,4.84
1110,45.4375,-70.5,3.59
1111,45.96875,-104.3125,4.12
1112,46.9375,-106.9375,4.04
1113,47.46875,-105.0625,3.93
1114,41.53125,-103.75,4.54
1115,42.5625,-101.3125,4.35
1116,42.65625,-98.4375,4.18
1117,46.125,-103.625,4.12
1118,45.59375,-69.4375,3.58
1119,42.53125,-101.875,4.53
1120,41.78125,-101.125,4.42
1121,43.28125,-99.6875,4.23
1122,35.25,-102.0,5.25
1123,42.65625,-102.0,4.41
1124,42.71875,-100.125,4.23
1125,41.875,-97.625,4.21
1126,43.46875,-99.625,4.18
1127,46.40625,-103.25,4.08
1128,35.8125,-100.6875,5.11
1129,35.375,-100.9375,5.17
1130,43.40625,-100.1875,4.23
1131,42.0625,-101.6875,4.53
1132,44.0625,-96.0625,3.93
1133,37.5625,-99.8125,4.84
1134,46.625,-100.75,3.83
1135,42.46875,-97.375,4.14
1136,42.0625,-102.0,4.53
1137,37.6875,-100.125,4.84
1138,42.0,-98.25,4.21
1139,43.53125,-99.4375,4.11
1140,44.21875,-96.25,3.93
1141,41.90625,-101.4375,4.42
1142,42.3125,-101.0625,4.42
1143,41.78125,-103.8125,4.54
1144,43.875,-97.1875,3.98
1145,35.5625,-101.0,5.11
1146,45.0625,-96.8125,3.91
1147,35.28125,-102.3125,5.25
1148,35.8125,-100.375,4.97
1149,44.90625,-96.875,3.91
1150,44.8125,-96.75,3.91
1151,43.40625,-100.4375,4.23
1152,42.9375,-101.0625,4.35
1153,42.84375,-99.5625,4.23
1154,42.03125,-101.125,4.42
1155,43.1875,-98.0625,4.12
1156,34.96875,-103.9375,5.5
1157,45.0,-102.5,4.18
1158,37.53125,-99.4375,4.73
1159,34.875,-102.0,5.25
1160,42.28125,-74.5,3.85
1161,44.4375,-99.375,4.11
1162,42.625,-102.875,4.41
1163,42.65625,-98.6875,4.18
1164,41.25,-97.5,4.31
1165,42.375,-98.0,4.21
1166,41.25,-97.3125,4.26
1167,44.34375,-99.5625,4.18
1168,37.65625,-100.375,4.84
1169,41.875,-98.4375,4.29
1170,44.84375,-96.5,3.91
1171,42.8125,-104.0,4.48
1172,46.875,-102.25,3.9
1173,45.53125,-99.8125,3.94
1174,43.78125,-97.125,3.98
1175,41.84375,-101.25,4.42
1176,47.90625,-101.0,3.75
1177,43.96875,-99.625,4.18
1178,46.875,-103.8125,4.02
1179,42.71875,-98.8125,4.18
1180,44.65625,-96.375,3.91
1181,48.875,-106.3125,3.75
1182,47.1875,-101.25,3.83
1183,45.84375,-103.375,4.12
1184,36.125,-100.375,4.97
1185,41.65625,-98.5625,4.29
1186,42.4375,-99.6875,4.36
1187,42.84375,-99.5,4.23
1188,42.8125,-100.3125,4.23
1189,42.4375,-98.375,4.21
1190,45.5625,-103.0625,4.08
1191,43.3125,-99.375,4.18
1192,44.53125,-96.375,3.91
1193,43.71875,-95.6875,3.93
1194,37.5625,-99.875,4.84
1195,45.125,-104.125,4.23
1196,45.875,-103.0625,4.08
1197,44.75,-96.5625,3.91
1198,36.40625,-100.4375,4.97
1199,36.1875,-100.875,5.11
1200,36.25,-101.0,5.11
1201,44.8125,-70.75,3.48
1202,46.6875,-102.625,3.9
1203,41.8125,-98.25,4.21
1204,48.75,-102.5,3.63
1205,43.3125,-99.5625,4.23
1206,43.21875,-97.3125,4.04
1207,42.0625,-98.1875,4.21
1208,44.96875,-103.625,4.23
1209,47.53125,-102.9375,3.8
1210,41.0625,-97.3125,4.26
1211,38.65625,-98.4375,4.63
1212,37.53125,-99.5625,4.84
1213,34.90625,-98.5625,4.93
1214,36.40625,-100.6875,5.11
1215,36.78125,-103.75,5.19
1216,42.46875,-101.1875,4.42
1217,45.375,-103.0625,4.19
1218,41.25,-97.1875,4.26
1219,44.15625,-97.4375,4.04
1220,46.25,-103.625,4.12
1221,42.53125,-100.8125,4.42
1222,44.9375,-96.625,3.91
1223,41.78125,-101.625,4.53
1224,43.34375,-99.1875,4.18
1225,44.625,-102.625,4.18
1226,44.09375,-98.625,4.11
1227,44.21875,-98.75,4.11
1228,44.53125,-96.125,3.89
1229,44.625,-97.6875,3.96
1230,44.25,-95.6875,3.93
1231,44.28125,-96.25,3.93
1232,34.875,-103.5,5.5
1233,36.09375,-100.125,4.97
1234,37.5625,-100.0,4.84
1235,39.40625,-97.5625,4.54
1236,42.90625,-100.9375,4.35
1237,43.3125,-101.25,4.35
1238,47.1875,-103.125,3.94
1239,42.65625,-100.8125,4.35
1240,42.4375,-101.3125,4.42
1241,42.375,-99.4375,4.29
1242,41.9375,-98.5625,4.29
1243,44.09375,-95.8125,3.93
1244,36.40625,-100.9375,5.11
1245,44.1875,-95.5625,3.9
1246,45.59375,-102.75,4.08
1247,46.71875,-101.625,3.9
1248,43.25,-99.9375,4.23
1249,43.15625,-96.75,4.04
1250,46.5625,-101.0,4.01
1251,42.15625,-97.9375,4.21
1252,44.125,-97.3125,3.98
1253,41.8125,-101.875,4.53
1254,44.65625,-97.4375,3.96
1255,42.53125,-100.9375,4.42
1256,43.53125,-99.125,4.11
1257,44.5,-97.4375,3.96
1258,42.65625,-99.875,4.23
1259,45.96875,-98.9375,3.9
1260,44.40625,-98.8125,4.11
1261,44.40625,-99.0625,4.11
1262,36.53125,-103.625,5.46
1263,37.625,-99.875,4.84
1264,35.0,-103.3125,5.38
1265,37.875,-100.1875,4.84
1266,46.1875,-102.9375,4.08
1267,45.1875,-103.9375,4.23
1268,41.125,-103.9375,4.69
1269,46.625,-102.375,3.9
1270,44.125,-95.4375,3.9
1271,44.9375,-99.1875,4.0
1272,44.21875,-96.0,3.93
1273,38.125,-96.375,4.52
1274,38.125,-96.4375,4.52
1275,34.9375,-101.8125,5.25
1276,38.6875,-98.625,4.63
1277,44.3125,-95.8125,3.93
1278,46.25,-103.375,4.12
1279,47.84375,-100.75,3.75
1280,45.40625,-103.5,4.23
1281,44.71875,-102.6875,4.19
1282,43.40625,-100.5,4.23
1283,42.5,-100.0625,4.36
1284,42.71875,-100.5625,4.35
1285,42.65625,-97.4375,4.12
1286,45.03125,-96.75,3.91
1287,41.1875,-97.625,4.31
1288,41.15625,-97.25,4.26
1289,42.71875,-100.0625,4.23
1290,42.3125,-98.625,4.29
1291,43.8125,-95.75,3.93
1292,44.34375,-99.625,4.18
1293,37.84375,-100.0625,4.84
1294,47.96875,-101.25,3.75
1295,46.75,-103.0,3.94
1296,46.84375,-102.0625,3.9
1297,47.0625,-102.75,3.94
1298,46.0,-103.75,4.12
1299,47.0625,-101.6875,3.9
1300,44.625,-97.5,3.96
1301,43.8125,-95.875,3.93
1302,44.46875,-99.75,4.18
1303,37.5625,-99.375,4.73
1304,37.59375,-100.3125,4.84
1305,46.375,-101.375,4.01
1306,46.9375,-102.4375,3.9
1307,44.34375,-96.1875,3.93
1308,47.875,-100.875,3.75
1309,35.78125,-100.9375,5.11
1310,38.03125,-100.375,4.84
1311,37.90625,-100.375,4.84
1312,36.5,-100.6875,5.11
1313,34.96875,-102.75,5.38
1314,42.84375,-96.4375,4.04
1315,47.0,-103.875,4.02
1316,42.03125,-95.0625,4.04
1317,46.625,-101.125,3.83
1318,47.1875,-103.0,3.94
1319,44.625,-102.5,4.18
1320,43.3125,-97.4375,4.12
1321,35.0,-104.25,5.5
1322,36.59375,-103.4375,5.19
1323,38.0625,-99.625,4.84
1324,37.4375,-100.5625,5.02
1325,42.78125,-96.0,4.0
1326,43.96875,-95.875,3.93
1327,47.0625,-104.25,4.02
1328,38.65625,-98.75,4.63
1329,45.0,-103.25,4.19
1330,45.625,-103.75,4.12
1331,42.28125,-95.375,4.04
1332,44.78125,-97.75,3.96
1333,43.03125,-101.3125,4.35
1334,45.25,-97.9375,3.96
1335,45.5,-102.125,4.18
1336,44.40625,-97.625,4.04
1337,43.21875,-95.5625,3.97
1338,35.65625,-100.125,4.97
1339,37.375,-99.875,4.91
1340,35.09375,-102.625,5.25
1341,37.625,-100.75,4.92
1342,45.21875,-100.125,4.05
1343,43.5,-99.75,4.18
1344,45.53125,-102.3125,4.03
1345,43.4375,-94.9375,3.9
1346,47.46875,-102.5625,3.75
1347,44.375,-97.125,3.98
1348,45.0625,-99.9375,4.05
1349,46.71875,-102.6875,3.94
1350,45.6875,-103.625,4.12
1351,42.5625,-99.75,4.23
1352,44.28125,-97.4375,4.04
1353,36.78125,-103.5625,5.19
1354,35.59375,-101.4375,5.11
1355,38.71875,-99.625,4.75
1356,38.375,-99.25,4.73
1357,37.875,-99.8125,4.84
1358,38.8125,-96.25,4.35
1359,38.375,-99.4375,4.73
1360,38.0625,-99.5,4.84
1361,36.59375,-100.5625,5.02
1362,41.875,-95.0,4.04
1363,43.625,-95.6875,3.93
1364,34.78125,-101.5625,5.17
1365,36.15625,-101.25,5.11
1366,43.8125,-96.25,3.93
1367,40.96875,-97.9375,4.31
1368,37.71875,-96.5,4.52
1369,38.6875,-99.875,4.75
1370,42.71875,-96.375,4.04
1371,43.9375,-100.5625,4.23
1372,42.0625,-95.0,4.04
1373,35.1875,-100.8125,5.17
1374,36.5,-99.9375,4.97
1375,35.25,-102.75,5.38
1376,35.96875,-101.4375,5.11
1377,36.40625,-101.25,5.11
1378,37.96875,-100.5625,4.92
1379,34.875,-98.75,4.93
1380,41.875,-94.875,4.04
1381,44.125,-95.3125,3.9
1382,43.71875,-94.9375,3.9
1383,36.65625,-103.375,5.19
1384,35.0625,-103.0,5.38
1385,34.59375,-102.5625,5.25
1386,35.96875,-102.125,5.2
1387,36.40625,-101.3125,5.11
1388,44.4375,-101.25,4.23
1389,42.0,-95.1875,4.04
1390,42.53125,-95.9375,4.12
1391,41.125,-103.5625,4.69
1392,36.5,-99.8125,4.97
1393,35.28125,-101.75,5.25
1394,35.3125,-102.5,5.25
1395,36.25,-101.625,5.2
1396,34.4375,-101.5625,5.2
1397,36.03125,-101.6875,5.2
1398,43.0625,-95.5625,3.97
1399,43.6875,-95.125,3.9
1400,42.53125,-98.875,4.29
1401,48.625,-102.3125,3.63
1402,37.875,-101.8125,5.04
1403,44.9375,-70.5,3.59
1404,45.03125,-99.6875,4.05
1405,42.1875,-95.0625,4.04
1406,47.15625,-100.75,3.83
1407,44.28125,-95.5625,3.9
1408,36.5,-100.9375,5.11
1409,35.21875,-101.5,5.17
1410,34.4375,-101.6875,5.33
1411,35.0,-102.3125,5.25
1412,34.875,-104.0625,5.5
1413,35.1875,-102.5,5.25
1414,43.59375,-95.5,3.9
1415,39.5,-96.375,4.45
1416,36.1875,-99.8125,4.97
1417,36.1875,-99.625,4.97
1418,44.0625,-100.5,4.18
1419,43.28125,-94.875,3.97
1420,44.09375,-100.125,4.18
1421,42.875,-95.875,4.0
1422,41.5625,-94.6875,4.04
1423,46.28125,-99.75,3.94
1424,38.90625,-98.3125,4.54
1425,39.0,-99.125,4.63
1426,39.09375,-79.3125,4.02
1427,42.6875,-96.125,4.0
1428,42.625,-95.8125,4.0
1429,41.09375,-103.3125,4.67
1430,40.34375,-98.9375,4.56
1431,41.1875,-103.5625,4.69
1432,35.84375,-102.0625,5.2
1433,42.4375,-95.6875,4.12
1434,43.625,-94.875,3.9
1435,46.21875,-98.8125,3.9
1436,43.625,-92.5625,3.84
1437,46.5625,-99.0,3.9
1438,42.75,-96.5,4.04
1439,41.78125,-94.75,4.04
1440,43.0,-95.8125,4.0
1441,37.59375,-96.5,4.52
1442,36.1875,-100.0,4.97
1443,38.625,-97.3125,4.45
1444,38.28125,-96.6875,4.52
1445,37.65625,-101.0,4.92
1446,36.6875,-100.5625,5.02
1447,41.84375,-95.0625,4.04
1448,42.84375,-95.375,3.97
1449,42.53125,-95.5625,4.04
1450,46.90625,-102.3125,3.9
1451,42.5625,-95.3125,3.97
1452,41.46875,-99.8125,4.48
1453,40.4375,-98.875,4.36
1454,43.5,-95.5625,3.9
1455,44.65625,-96.25,3.89
1456,41.125,-103.375,4.69
1457,38.21875,-97.3125,4.52
1458,36.5,-100.25,4.97
1459,41.71875,-95.0,4.04
1460,39.90625,-97.5625,4.43
1461,34.625,-94.8125,4.42
1462,42.71875,-95.3125,3.97
1463,45.4375,-70.625,3.59
1464,43.5,-95.375,3.9
1465,43.21875,-96.0625,4.0
1466,43.375,-95.5625,3.97
1467,43.78125,-92.6875,3.84
1468,44.0625,-96.25,3.93
1469,41.65625,-94.75,4.04
1470,42.78125,-95.6875,4.0
1471,43.0625,-94.9375,3.97
1472,43.0625,-96.0625,4.0
1473,43.90625,-96.375,3.98
1474,43.375,-96.375,4.04
1475,39.625,-96.875,4.37
1476,40.4375,-99.25,4.36
1477,37.0,-101.8125,5.18
1478,42.34375,-95.75,4.12
1479,43.125,-94.875,3.97
1480,42.53125,-95.125,4.04
1481,43.1875,-95.9375,4.0
1482,43.75,-95.5,3.9
1483,36.71875,-100.375,4.91
1484,43.15625,-96.1875,4.0
1485,40.53125,-97.125,4.26
1486,36.75,-99.75,4.91
1487,35.46875,-98.6875,4.93
1488,43.6875,-92.6875,3.84
1489,43.625,-92.5,3.84
1490,42.0,-95.625,4.12
1491,42.71875,-95.9375,4.0
1492,48.8125,-98.1875,3.56
1493,43.375,-95.8125,4.0
1494,36.4375,-101.5625,5.11
1495,43.5625,-95.9375,3.93
1496,35.53125,-99.75,4.97
1497,47.3125,-99.6875,3.82
1498,41.4375,-94.5625,4.08
1499,43.09375,-96.3125,4.0
1500,43.15625,-95.4375,3.97
1501,39.25,-99.375,4.63
1502,39.59375,-96.8125,4.37
1503,39.28125,-101.6875,4.9
1504,45.78125,-70.25,3.55
1505,41.875,-95.4375,4.04
1506,41.53125,-99.875,4.36
1507,40.65625,-98.0,4.31
1508,43.75,-95.375,3.9
1509,35.0625,-103.875,5.5
1510,41.6875,-94.6875,4.04
1511,43.0625,-95.125,3.97
1512,43.125,-95.8125,4.0
1513,43.53125,-94.875,3.9
1514,36.96875,-99.1875,4.84
1515,42.71875,-95.1875,3.97
1516,43.28125,-96.4375,4.04
1517,43.09375,-95.3125,3.97
1518,36.5,-99.6875,4.97
1519,38.40625,-101.375,4.92
1520,43.0,-100.5625,4.35
1521,47.53125,-100.625,3.75
1522,47.65625,-97.875,3.65
1523,34.625,-103.3125,5.38
1524,35.5625,-98.75,4.86
1525,36.375,-99.5,4.97
1526,45.53125,-69.1875,3.58
1527,40.0,-95.875,4.26
1528,42.375,-95.3125,4.04
1529,41.75,-95.5625,4.04
1530,43.46875,-95.1875,3.9
1531,43.5625,-96.4375,3.98
1532,41.875,-99.75,4.36
1533,48.875,-103.0625,3.64
1534,37.65625,-96.625,4.52
1535,37.375,-102.5,5.18
1536,39.25,-101.0625,4.84
1537,38.75,-96.8125,4.45
1538,39.65625,-101.0625,4.69
1539,43.34375,-95.3125,3.97
1540,44.8125,-71.375,3.42
1541,36.34375,-81.625,4.28
1542,42.90625,-95.5625,3.97
1543,42.96875,-95.25,3.97
1544,39.09375,-100.1875,4.75
1545,39.59375,-101.1875,4.69
1546,36.875,-102.1875,5.18
1547,46.9375,-99.125,3.77
1548,47.5,-101.0625,3.75
1549,44.1875,-93.0625,3.84
1550,44.96875,-72.5,3.55
1551,44.46875,-71.0625,3.76
1552,40.875,-101.3125,4.55
1553,41.59375,-95.0,4.04
1554,41.09375,-103.125,4.67
1555,42.53125,-95.25,4.04
1556,35.5,-99.4375,4.93
1557,37.78125,-98.625,4.73
1558,36.90625,-100.25,4.91
1559,43.5625,-93.6875,3.83
1560,47.125,-101.25,3.83
1561,42.84375,-95.25,3.97
1562,42.4375,-95.0625,4.04
1563,36.5625,-99.9375,4.97
1564,42.6875,-73.3125,3.68
1565,41.40625,-94.75,4.13
1566,43.25,-95.375,3.97
1567,43.25,-94.8125,3.97
1568,36.15625,-99.375,4.86
1569,43.8125,-93.4375,3.84
1570,43.59375,-96.25,3.93
1571,41.46875,-99.75,4.48
1572,33.96875,-103.8125,5.57
1573,36.75,-102.9375,5.25
1574,36.84375,-102.0,5.18
1575,35.4375,-99.5,5.05
1576,35.46875,-98.5,4.93
1577,36.65625,-101.6875,5.18
1578,36.59375,-102.125,5.18
1579,43.46875,-92.5,3.84
1580,41.09375,-102.9375,4.67
1581,35.15625,-99.0,4.93
1582,37.71875,-102.8125,5.13
1583,35.3125,-99.0625,4.93
1584,35.375,-99.25,4.93
1585,36.75,-102.875,5.25
1586,35.0,-103.4375,5.5
1587,36.96875,-101.5625,5.02
1588,43.65625,-92.375,3.79
1589,44.59375,-96.0625,3.89
1590,36.875,-102.3125,5.18
1591,43.9375,-92.75,3.84
1592,44.25,-92.875,3.84
1593,43.84375,-92.375,3.79
1594,43.5625,-92.375,3.79
1595,43.71875,-97.75,4.04
1596,43.90625,-93.5625,3.83
1597,44.25,-95.3125,3.9
1598,44.3125,-95.3125,3.9
1599,36.03125,-99.6875,4.97
1600,36.59375,-103.0,5.25
1601,43.5625,-92.1875,3.79
1602,44.5,-95.875,3.89
1603,36.53125,-98.0625,4.73
1604,37.71875,-102.625,5.04
1605,44.28125,-72.875,3.64
1606,36.6875,-100.1875,4.91
1607,36.6875,-101.875,5.18
1608,36.5625,-99.75,4.97
1609,44.125,-92.8125,3.84
1610,34.4375,-97.3125,4.67
1611,35.875,-98.9375,4.86
1612,37.375,-98.125,4.68
1613,36.90625,-100.4375,4.91
1614,35.4375,-99.125,4.93
1615,43.65625,-93.5625,3.83
1616,42.625,-94.75,3.97
1617,35.875,-99.4375,4.86
1618,43.59375,-93.1875,3.84
1619,44.03125,-93.0625,3.84
1620,35.875,-99.875,4.97
1621,36.625,-99.5,4.91
1622,36.59375,-98.1875,4.68
1623,42.875,-93.4375,3.88
1624,39.90625,-78.875,3.8
1625,44.78125,-71.5,3.42
1626,43.9375,-93.375,3.84
1627,44.28125,-95.25,3.9
1628,43.34375,-94.5625,3.96
1629,43.625,-94.5625,3.83
1630,36.59375,-98.3125,4.68
1631,36.5625,-100.9375,5.11
1632,44.25,-92.75,3.84
1633,39.1875,-78.375,4.12
1634,39.15625,-79.3125,4.02
1635,36.4375,-97.5625,4.73
1636,36.53125,-101.875,5.2
1637,43.9375,-93.3125,3.84
1638,44.15625,-93.125,3.84
1639,42.34375,-74.625,3.68
1640,43.625,-93.5,3.84
1641,43.125,-94.0,3.96
1642,43.09375,-93.6875,3.96
1643,43.5625,-98.625,4.11
1644,35.5,-98.0625,4.76
1645,35.46875,-99.1875,4.93
1646,36.59375,-101.25,5.02
1647,36.8125,-101.75,5.18
1648,36.5,-102.3125,5.2
1649,44.59375,-100.3125,4.05
1650,44.0,-98.875,4.11
1651,44.09375,-97.875,4.04
1652,36.875,-99.875,4.91
1653,36.71875,-99.625,4.91
1654,34.9375,-98.25,4.76
1655,35.28125,-97.9375,4.76
1656,37.09375,-96.75,4.59
1657,36.0625,-98.75,4.86
1658,36.5625,-97.75,4.73
1659,44.3125,-93.0,3.84
1660,44.21875,-93.125,3.84
1661,44.4375,-70.9375,3.76
1662,44.15625,-99.25,4.11
1663,42.59375,-93.625,3.96
1664,34.59375,-95.1875,4.42
1665,43.21875,-73.125,3.68
1666,42.40625,-96.625,4.14
1667,43.5,-93.8125,3.83
1668,43.71875,-93.25,3.84
1669,43.875,-93.25,3.84
1670,43.40625,-93.125,3.88
1671,47.09375,-97.5,3.74
1672,43.5625,-94.4375,3.83
1673,43.53125,-94.25,3.83
1674,46.3125,-98.75,3.9
1675,43.15625,-93.5,3.88
1676,43.4375,-94.0,3.83
1677,41.59375,-96.25,4.12
1678,43.8125,-94.6875,3.9
1679,48.15625,-101.25,3.75
1680,43.375,-93.5625,3.96
1681,48.71875,-98.4375,3.61
1682,44.3125,-98.125,4.04
1683,40.90625,-94.1875,4.08
1684,43.375,-93.4375,3.88
1685,45.125,-71.125,3.48
